frame_num,filename,timestamp,mu_x,mu_y,sigma_x,sigma_y,fwhm_x,fwhm_y,amp_x,amp_y,offset_x,offset_y,fit_ok,n_peaks_x,n_peaks_y,nx,ny,resid_x,resid_y,on_bound_x,on_bound_y,noise_x,noise_y,two_component,two_comp_sep
1,overnight0001 25-11-05 16-15-39.fits,2025-11-05 16:15:39,1334.7387046536917,1050.92020042411,5.670372513365857,3.356539273895995,13.352706857266444,7.904045964103917,1116.7924212103865,1735.623319180313,29091.485723817746,38789.30946153198,True,2,1,2560,1920,81.66523588106409,110.4648559590066,False,False,78.5778,108.2298,True,983.1641468325554
2,overnight0002 25-11-05 16-16-38.fits,2025-11-05 16:16:38,1337.0056291937512,1050.2402746888129,4.627379450016349,3.264502788945074,10.896645884862789,7.6873166044672985,1240.940597801684,1653.3732102786919,29090.27624252941,38787.48521905678,True,1,1,2560,1920,78.99962091138464,107.34749826546475,False,False,75.6126,106.57715476034548,True,1276.3972505378847
3,overnight0003 25-11-05 16-17-39.fits,2025-11-05 16:17:39,1336.4501989965552,1052.0153633180319,4.907762179459986,4.51580449816698,11.556896756437155,10.633906951724532,1229.4194969317837,1331.6157491495028,29092.023344022426,38789.391068280194,True,2,1,2560,1920,80.96206284765768,107.80644769957512,False,False,77.09519999999999,106.74719999999999,True,1206.7828086894576
4,overnight0004 25-11-05 16-18-39.fits,2025-11-05 16:18:39,1337.4299935229371,1050.8014040903472,4.288940280789294,3.4853268724092983,10.099682545143299,8.207317582634442,1370.0647714234258,1620.0117635735267,29079.708490802423,38773.244738871785,True,1,1,2560,1920,67.71602602718083,103.87254583573899,False,False,75.6126,105.26459999999999,True,1013.1093976725751
5,overnight0005 25-11-05 16-19-39.fits,2025-11-05 16:19:39,1336.1224808979673,1052.899412810404,4.253516903174179,3.6773187527258764,10.016266865472526,8.659423910887103,1372.5402537487753,1559.6594961791377,29087.859763810946,38783.94717273007,True,1,1,2560,1920,78.9278341912457,108.75148168083503,False,False,75.6126,106.74719999999999,True,996.2383678105246
6,overnight0006 25-11-05 16-20-39.fits,2025-11-05 16:20:39,1336.9637094625652,1051.0806113419878,4.858522733109691,3.902885836625915,11.440946721165254,9.190593801554092,1264.0425502872142,1517.3964468898316,29080.1007205305,38773.75374120282,True,1,1,2560,1920,67.04707353681287,106.98282311587029,False,False,75.6126,105.29213705754773,True,1094.3516858104567
7,overnight0007 25-11-05 16-21-39.fits,2025-11-05 16:21:39,1336.4231380549493,1052.23876548157,4.120193390629635,4.190405697637733,9.702313985658696,9.867651333609231,1381.1853166740295,1426.9438066193027,29087.829845130782,38783.39618893626,True,1,1,2560,1920,71.45141232594236,105.72851503940652,False,False,80.0604,105.26465538329853,True,1023.5344060736737
8,overnight0008 25-11-05 16-22-40.fits,2025-11-05 16:22:40,1335.624298536271,1052.629113827258,3.8602772944081574,4.060082183509139,9.090258352250169,9.560762910200346,1427.597591285449,1455.220439341985,29093.201236578047,38790.41617262748,True,1,1,2560,1920,80.75959673767184,111.48115512211255,False,False,77.09519999999999,109.71239999999999,True,989.6044891985214
9,overnight0009 25-11-05 16-23-40.fits,2025-11-05 16:23:40,1336.3119270493316,1053.41100719649,4.584293452074515,3.279621256566063,10.795186113249196,7.722917875071356,1274.4716614615454,1550.8531010059635,29092.065192862152,38790.40768759808,True,2,2,2560,1920,79.3419418751971,115.20305948842585,False,False,77.09519999999999,111.195,True,1136.733659424616
10,overnight0010 25-11-05 16-24-40.fits,2025-11-05 16:24:40,1337.6287973580907,1051.310735964985,4.782341572488708,3.6097931770089384,11.26155379708124,8.500413331636603,1267.5822215629862,1561.6393415266225,29088.82179351467,38785.65033719115,True,2,1,2560,1920,78.78912977345564,106.77871761447764,False,False,75.6126,106.0059,True,1002.1665077010509
11,overnight0011 25-11-05 16-25-40.fits,2025-11-05 16:25:40,1336.626622250065,1052.325388231789,4.704382560919343,3.580192080414082,11.0779743539469,8.430708076020137,1242.7921612982668,1548.7569070673553,29092.604618304653,38790.533400623346,True,2,1,2560,1920,78.45141257098311,110.23921991148858,False,False,77.09519999999999,109.71239999999999,True,1070.590032288633
12,overnight0012 25-11-05 16-26-40.fits,2025-11-05 16:26:40,1337.0614887042532,1051.665990631287,4.927035401214955,4.802557653149911,11.60228172535808,11.309159029054204,1263.5170223665298,1322.8882074315004,29084.310255324497,38778.913422680955,True,1,1,2560,1920,71.76965791084149,107.55073771432984,False,False,78.5778,109.71239999999999,True,1162.6940321988277
13,overnight0013 25-11-05 16-27-40.fits,2025-11-05 16:27:40,1337.0179513736148,1054.9102925394366,5.542831864522234,3.030530876669588,13.052371580813228,7.136354855466762,1145.5217017587254,1865.0388875202764,29093.166144033974,38791.79864154133,True,2,1,2560,1920,79.78702110939251,104.79668086671089,False,False,75.6126,103.782,True,1079.26849975153
14,overnight0014 25-11-05 16-28-39.fits,2025-11-05 16:28:39,1336.125653679811,1054.981532370903,5.122369440262869,3.313447827319058,12.062258235984967,7.802573361935166,1240.1762173572567,1664.0092677087353,29089.78526994588,38787.47574709112,True,1,1,2560,1920,71.57638162170639,109.78507915105726,False,False,80.0604,109.71239999999999,True,1012.7354689643672
15,overnight0015 25-11-05 16-29-40.fits,2025-11-05 16:29:40,1336.4074745308342,1054.2929776969115,4.365979357547413,3.3483760517409786,10.281095707343995,7.8848230449412435,1366.70995024062,1642.4490236527674,29096.412843877748,38795.827450573604,True,2,1,2560,1920,80.3517892810968,115.78466968185822,False,False,78.5778,109.71239999999999,True,985.4953656391397
16,overnight0016 25-11-05 16-30-40.fits,2025-11-05 16:30:40,1334.5811727990865,1054.6986627825884,4.31089839281986,3.6967267761819893,10.15138994750391,8.705126313555988,1314.4737397865736,1602.9287074250162,29086.327747512685,38781.4321613698,True,1,1,2560,1920,72.90328651076943,108.44934080677984,False,False,77.09519999999999,106.0059,True,1220.9233853842345
17,overnight0017 25-11-05 16-31-40.fits,2025-11-05 16:31:40,1336.0764384213464,1054.8164953476062,4.236830180678303,3.924389672417336,9.976972636853366,9.241231465120784,1382.562066509761,1429.825597457169,29089.657410893375,38786.53167992184,True,1,1,2560,1920,77.38251301277826,107.25401029921747,False,False,72.64739999999999,108.2298,True,1340.8926597059653
18,overnight0018 25-11-05 16-32-40.fits,2025-11-05 16:32:40,1335.096143486105,1054.775422711514,4.53619677082139,3.5154897018187845,10.681927084134873,8.27834561794275,1297.0800970844296,1684.3353437721091,29087.653310162234,38783.48885069255,True,1,1,2560,1920,78.97957376813987,106.11026882662091,False,False,72.64739999999999,100.8168,True,995.2751864342049
19,overnight0019 25-11-05 16-33-40.fits,2025-11-05 16:33:40,1334.505049242564,1055.100177322101,4.819224352894533,3.5179967651513993,11.348406107697352,8.284249300932553,1264.7454209318835,1557.118139752048,29090.619480555968,38788.298358998436,True,1,1,2560,1920,80.21648296405482,110.64730130534385,False,False,75.6126,108.2298,True,1311.7359833474266
20,overnight0020 25-11-05 16-34-40.fits,2025-11-05 16:34:40,1336.0876115075778,1055.9291387227493,4.478845896602467,3.377217383223105,10.546876095924103,7.952739190440737,1307.9294200351676,1767.9300786365663,29091.29302174202,38788.24360108236,True,1,1,2560,1920,79.26890780216966,112.53355032400353,False,False,77.09519999999999,109.71239999999999,True,1115.80907241353
21,overnight0021 25-11-05 16-35-40.fits,2025-11-05 16:35:40,1334.2167945963156,1055.1044854304305,4.92922102210225,3.503027951869812,11.607428469234321,8.249000439366746,1235.8532511652,1617.6329511632164,29058.86372552648,38745.70672214451,True,2,1,2560,1920,71.58384067048856,95.52140881373938,False,False,67.4583,94.8864,True,1356.1601049504336
22,overnight0022 25-11-05 16-36-39.fits,2025-11-05 16:36:39,1333.041327513458,1058.1603876134793,4.359247176159172,3.2614587468398306,10.26524263166418,7.680148433099953,1331.3036779254376,1663.2409787912434,29059.782354828585,38746.871127458115,True,1,1,2560,1920,71.99726456923865,93.83034034456112,False,False,72.64739999999999,93.40379999999999,True,993.0798111926888
23,overnight0023 25-11-05 16-37-40.fits,2025-11-05 16:37:40,1334.6603290742032,1057.7194610488164,4.652492310542327,3.0471317967338205,10.955782152217427,7.175447034799973,1343.6181038674808,1855.1224384748552,29056.127981738933,38742.28516939808,True,1,1,2560,1920,63.85014576517648,93.86041852351919,False,False,69.6822,94.8864,True,986.7476394839318
