filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
night_accel,night_accel,251,248,2025-10-22 16:37:20,2025-10-22 20:44:26,,0.016666666666666666,60.0,0.15,30.747728127748886,16.5296884348738,48.02943443251363,35.160996136460355,12.6693364019528,2.460535458334029,10.046812298024527,2.100980769664073,4.612159219162333,2.47945326523107,7.2044151648770445,5.274149420469053,1.9004004602929199,0.36908031875010433,1.507021844703679,0.315147115449611
