filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
noondrift,noondrift,266,266,2025-10-23 11:28:18,2025-10-23 15:53:20,,0.016666666666666666,60.0,0.15,-3.2237754844765187,10.47941495793665,-8.301530426196479,10.608028223144352,17.519208566556294,7.579231107275152,23.639462169715156,11.005143617001774,-0.4835663226714778,1.5719122436904973,-1.2452295639294717,1.5912042334716527,2.627881284983444,1.1368846660912728,3.545919325457273,1.650771542550266
