filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
laserdaytest,laserdaytest,1118,1115,2025-11-12 12:07:17,2025-11-12 12:10:17,,0.016666666666666666,60.0,0.15,0.731348160257274,1.32856451139478,-4.713751300436959,1.70102359903544,532.9912149673194,3.4240745370874377,534.4311800231399,4.524028533911331,0.1097022240385911,0.19928467670921698,-0.7070626950655439,0.255153539855316,79.9486822450979,0.5136111805631156,80.16467700347097,0.6786042800866996
