frame_num,filename,timestamp,mu_x,mu_y,sigma_x,sigma_y,fwhm_x,fwhm_y,amp_x,amp_y,offset_x,offset_y,fit_ok,n_peaks_x,n_peaks_y,nx,ny,resid_x,resid_y,on_bound_x,on_bound_y,noise_x,noise_y,two_component,two_comp_sep
1,longweekend0001 25-10-29 16-33-56.fits,2025-10-29 16:33:56,882.6503034113694,626.4808950188618,5.136523664781642,4.947191265679522,12.095588887603641,11.649745159024171,2813.5690998406667,2872.129398818346,18170.73268609282,24228.151154439496,True,1,1,1600,1200,52.98841487935454,72.78905157015005,False,False,45.9606,60.7866,True,152.52458182453154
2,longweekend0002 25-10-29 16-34-56.fits,2025-10-29 16:34:56,881.951681913999,625.5407718160241,4.790110872567614,5.285115582484231,11.27984910064291,12.445496113939289,2973.6080494667326,2729.987037113618,18176.441754261246,24234.87051892406,True,1,1,1600,1200,54.68204479953288,72.647360526923,False,False,51.891,71.1648,False,
3,longweekend0003 25-10-29 16-35-56.fits,2025-10-29 16:35:56,882.4337801141805,623.8303938623594,4.780183202545767,4.662247765778045,11.25647122427501,10.978754493754899,2746.616775067769,2799.2821205587597,18170.491029222154,24227.48510642354,True,1,1,1600,1200,50.05982369073759,64.09457678267576,False,False,48.1845,60.7866,False,
4,longweekend0004 25-10-29 16-36-56.fits,2025-10-29 16:36:56,884.245795155695,623.0042550045516,4.498659413919554,5.127143165111807,10.593533363664948,12.07349949894871,2930.3957949651044,2644.6475685072287,18173.47155552933,24230.508672674285,True,1,1,1600,1200,48.74670779137013,68.36794464533187,False,False,47.4432,63.75180000023732,False,
5,longweekend0005 25-10-29 16-37-56.fits,2025-10-29 16:37:56,884.2177441181514,622.5823186165399,4.7296030249390135,5.585749809032441,11.137364008165402,13.153435616837388,3066.1595458100114,2640.3536995773425,18174.48411560806,24232.130296593165,True,1,1,1600,1200,51.32340757673026,68.52785701985165,False,False,50.4084,65.2344,False,
6,longweekend0006 25-10-29 16-38-56.fits,2025-10-29 16:38:56,884.0580550292185,624.285065608519,4.370021490148539,4.917991323643403,10.2906142022178,11.580984550203777,2946.7432664521743,2673.889000337536,18173.539573131307,24230.81619153951,True,1,1,1600,1200,50.59746052420903,71.42135546633284,False,False,47.4432,65.9757,False,
7,longweekend0007 25-10-29 16-39-56.fits,2025-10-29 16:39:56,884.2690472761236,625.6114947913737,4.606130161990996,4.646004632779986,10.846607635478051,10.940504838576967,2756.2425111851926,2685.481897490376,18167.116137867022,24223.278664379788,True,1,1,1600,1200,46.028392325554684,67.65248096065599,False,False,47.4432,63.751799999999996,False,
8,longweekend0008 25-10-29 16-40-56.fits,2025-10-29 16:40:56,885.5510006587838,626.5649920173245,4.69467957350109,5.4780463689955745,11.055125564677715,12.899813397319788,3009.1316234954315,2648.5507327254195,18172.418181910485,24229.09301818383,True,1,1,1600,1200,51.10738006547451,69.08036098976255,False,False,45.9606,64.4931,False,
9,longweekend0009 25-10-29 16-41-56.fits,2025-10-29 16:41:56,885.3795913440719,625.5508748180462,4.663277821736744,4.655653304276288,10.981180090173947,10.963225723624376,2759.577436579779,2713.577128287896,18173.543132647992,24231.882146711094,True,1,1,1600,1200,49.7576413465939,71.90726273965237,False,False,47.4432,67.45830412263886,False,
10,longweekend0010 25-10-29 16-42-56.fits,2025-10-29 16:42:56,885.3329084505383,624.7098744840174,4.749829080909224,5.148464466414446,11.184992730195972,12.12370732664231,2858.5906696344814,2687.476993064675,18166.879662351068,24221.96611596791,True,1,1,1600,1200,45.94824609369247,65.57094634223485,False,False,48.925799999999995,65.2344,False,
