filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
zoeysecondary,zoeysecondary,10156,10156,2026-04-20 15:16:47,2026-04-27 16:35:10,,0.016666666666666666,60.0,0.15,172.8379487335493,179.90926009726374,45.87928934600412,191.04717297368978,13.119161847946225,5.716648215197747,14.995271770373636,7.008012547359993,25.925692310032392,26.98638901458956,6.881893401900618,28.657075946053467,1.9678742771919338,0.857497232279662,2.2492907655560455,1.0512018821039988
