filename,number of frames,start time,stop time,notes,frame rate,x position,x position std,y position,y position std,FWHM x,FWHM x std,FWHM y,FWHM y std
springbreak,14174,26-03-06 16-44-47,26-03-13 16-25-34,spring break data,0.016666666666666666,-1.2225731506931155,4.304729440599657,22.552671198000308,18.97332032638792,2.075310603323749,0.42512202967713386,2.057045245975188,0.38385897400656727
