frame_num,filename,timestamp,mu_x,mu_y,sigma_x,sigma_y,fwhm_x,fwhm_y,amp_x,amp_y,offset_x,offset_y,fit_ok,n_peaks_x,n_peaks_y
1,bigshakeB0001 25-09-23 10-03-49.fits,2025-09-23 10:03:49,382.53966381443684,231.68245624427274,3.39667272132375,6.431513815881346,7.998553010582991,15.145057653530884,922.7112525773188,539.7356317825372,7729.60446195311,10304.378537966344,True,1,1
2,bigshakeB0002 25-09-23 10-03-49.fits,2025-09-23 10:03:49,387.37868585687704,234.2318466642952,3.211615964643909,6.503855663168576,7.562777650484885,15.31540968561742,1034.5333243159157,564.0848316834755,7727.036981326775,10300.908055949865,True,1,1
3,bigshakeB0003 25-09-23 10-03-49.fits,2025-09-23 10:03:49,388.7941816816623,236.88536882855547,2.904428032007297,6.965083531920311,6.839405349120574,16.40151831628091,1157.6838716145235,543.1911205622072,7727.783889537196,10301.51352906366,True,1,1
4,bigshakeB0004 25-09-23 10-03-49.fits,2025-09-23 10:03:49,382.3591991973091,230.8304505721262,2.899715870234761,6.472386767285211,6.828309056123179,15.241306098796281,1063.6122626896508,560.3482250740792,7729.228318526841,10302.804134467118,True,1,1
5,bigshakeB0005 25-09-23 10-03-49.fits,2025-09-23 10:03:49,378.05140847992476,231.87358362346916,2.860761234547049,6.349994438916128,6.736577899158876,14.953094190594754,1074.3826306708092,561.9118786989652,7730.183979999559,10304.329179464685,True,1,1
6,bigshakeB0006 25-09-23 10-03-49.fits,2025-09-23 10:03:49,378.810214790824,225.9405719284664,2.919584035984729,6.059504743343842,6.8750950110892,14.269043232586197,1049.3750396743178,561.4061069963248,7729.838040882421,10304.685092143283,True,1,1
7,bigshakeB0007 25-09-23 10-03-49.fits,2025-09-23 10:03:49,384.7527253551462,233.04114520370536,3.0102312060312073,6.807688612337865,7.088552784139977,16.03088160466213,1132.1641778027522,564.5684449137781,7727.690969516506,10301.31460294707,True,1,1
8,bigshakeB0008 25-09-23 10-03-49.fits,2025-09-23 10:03:49,387.84670648860214,234.31439552080218,2.9253669611446163,6.637520400063333,6.8887127591746165,15.630166087370982,1124.931946739745,559.8921817402428,7731.312641467574,10306.195058177305,True,1,1
9,bigshakeB0009 25-09-23 10-03-49.fits,2025-09-23 10:03:49,384.22929091688354,229.06740585274713,2.9537765097399533,6.625536503785304,6.955612133677197,15.601946168197907,1134.3225795537803,545.3762524415083,7729.522583213725,10304.657340930795,True,1,1
10,bigshakeB0010 25-09-23 10-03-49.fits,2025-09-23 10:03:49,379.5568642989388,237.0432002670731,2.8697585629865747,6.424246293211969,6.757764988519998,15.127943945471317,1119.3136599318113,576.5845696332456,7729.5895453451585,10303.550301777348,True,1,1
11,bigshakeB0011 25-09-23 10-03-49.fits,2025-09-23 10:03:49,378.8935003999588,234.86685715506283,2.9625115718632005,7.233377270507466,6.9761816330596105,17.033301789862236,1208.6658160431314,547.5512192141052,7730.661796968265,10305.564867494817,True,1,1
12,bigshakeB0012 25-09-23 10-03-49.fits,2025-09-23 10:03:49,381.3683354018513,221.65316039387528,3.021886993453193,5.945868918240499,7.116000066001888,14.001451313799214,1025.7539991983192,564.9220683672072,7727.445582159423,10301.906988581284,True,1,1
13,bigshakeB0013 25-09-23 10-03-49.fits,2025-09-23 10:03:49,387.9413258491669,227.66429110999616,3.203452540133787,6.351004005519937,7.543554254812353,14.955471538270197,1054.5324352710152,573.2828548222219,7728.375386261673,10303.128255628199,True,1,1
14,bigshakeB0014 25-09-23 10-03-49.fits,2025-09-23 10:03:49,390.895424115262,240.5943559794822,3.1005627720164237,6.467633423035032,7.301267366421,15.230112828475027,1050.0724783111314,553.3628790987718,7728.373250739943,10302.810223153785,True,1,1
15,bigshakeB0015 25-09-23 10-03-49.fits,2025-09-23 10:03:49,385.9898688743697,237.29800931922756,3.0138185073186463,6.8760276432598735,7.0970002331192035,16.191807724535266,1100.019578331154,548.6989382876585,7730.679495533481,10305.182957746883,True,1,1
16,bigshakeB0016 25-09-23 10-03-49.fits,2025-09-23 10:03:49,379.8651881094107,224.91708443372283,2.8706690103740082,6.440027676564402,6.759908928277873,15.165106263327944,1118.5977480681383,543.203759466116,7735.804540722905,10312.906655298351,True,1,1
17,bigshakeB0017 25-09-23 10-03-49.fits,2025-09-23 10:03:49,379.42235436340974,225.91606479097277,2.9255086678372244,6.881159091752103,6.889046452934886,16.203891362304812,1204.5948511099516,563.3469092392165,7730.25704674316,10305.168971587675,True,1,1
18,bigshakeB0018 25-09-23 10-03-49.fits,2025-09-23 10:03:49,383.4400480640696,236.48206363547231,2.9718571656795265,6.008960601623857,6.998188824711012,14.15002087450509,1000.0170227266856,561.3675107956268,7729.164893735978,10303.4574023555,True,1,1
19,bigshakeB0019 25-09-23 10-03-49.fits,2025-09-23 10:03:49,386.05265882190656,235.06410811300864,3.0033825615553096,6.60911393599019,7.072425458846842,15.563273976363094,1115.6039800095002,557.4317406801458,7729.500511794714,10304.258866376276,True,1,1
20,bigshakeB0020 25-09-23 10-03-49.fits,2025-09-23 10:03:49,389.393502083567,230.5870974915275,3.041661837898387,6.460148994962152,7.1625662660888,15.212488347223417,1115.602052494931,566.3771535002845,7727.256715480714,10301.621970698568,True,1,1
21,bigshakeB0021 25-09-23 10-03-49.fits,2025-09-23 10:03:49,391.17253514355536,231.16493686320618,2.885998042513195,6.790057155286317,6.796006040430154,15.989362696174044,1162.2536634001674,563.6375214300973,7731.348613340386,10305.995427624248,True,1,1
22,bigshakeB0022 25-09-23 10-03-49.fits,2025-09-23 10:03:49,383.24498301415736,231.49584840846504,2.9297834284112056,6.43252163625339,6.8991127448222045,15.147430889144763,1057.7215495619118,551.7585396951563,7729.597221878068,10303.778079320957,True,1,1
23,bigshakeB0023 25-09-23 10-03-49.fits,2025-09-23 10:03:49,375.76280139691755,241.1374346276564,2.924433628413466,6.140555910601056,6.886514928550621,14.45990414591664,1070.596147157916,562.3145731372312,7729.754733090309,10304.657922669947,True,1,1
24,bigshakeB0024 25-09-23 10-03-49.fits,2025-09-23 10:03:49,378.42589734797303,223.72508787145273,3.1964069568601086,5.858390269071034,7.526963174090561,13.795454837222728,981.1378343016353,580.5957901977644,7728.551442913929,10303.35013136357,True,1,1
25,bigshakeB0025 25-09-23 10-03-49.fits,2025-09-23 10:03:49,389.80549821229505,225.41031739035978,3.337616032009135,6.378610701071253,7.85948513479177,15.020480338331502,1053.3447384044282,589.7629171401973,7726.997728941391,10301.37790660057,True,1,1
26,bigshakeB0026 25-09-23 10-03-49.fits,2025-09-23 10:03:49,392.3830101143988,229.35244717072902,2.9059734063574423,5.681933045187525,6.843044427617373,13.379929829331326,1022.7236606492638,581.262724496668,7729.655127056708,10304.479935663774,True,1,1
27,bigshakeB0027 25-09-23 10-03-49.fits,2025-09-23 10:03:49,388.0118426165729,239.08039880392275,2.8850729209699955,5.823005542445154,6.7938275456761374,13.712130173676165,1068.3965067442339,579.1689007666755,7728.50244440334,10303.15497254139,True,1,1
28,bigshakeB0028 25-09-23 10-03-49.fits,2025-09-23 10:03:49,377.88217227456636,225.1608581723018,2.981880473624791,6.0902034112068275,7.021791911178038,14.341333071025703,1101.7730292231772,584.9398338432992,7727.199742274598,10301.486210390973,True,1,1
