frame_num,filename,timestamp,mu_x,mu_y,sigma_x,sigma_y,fwhm_x,fwhm_y,amp_x,amp_y,offset_x,offset_y,fit_ok,n_peaks_x,n_peaks_y,nx,ny,resid_x,resid_y,on_bound_x,on_bound_y,noise_x,noise_y,two_component,two_comp_sep
1,1-833-stability0001.bmp,2025-09-17 09:05:30,277.65766841141186,285.9986523281076,5.530011338630896,6.646815546520365,13.022181549456466,15.6520544845695,4077.2950614662327,3493.0271812573774,7733.3309832151335,10307.60904073396,True,1,1,640,480,41.33113742609828,64.51654000636557,False,False,19.273799999999998,25.204199793646374,False,
2,1-833-stability0002.bmp,2025-09-17 09:05:30,279.06150356876407,267.03976113861086,5.41456704443629,5.60550138643225,12.750331011402558,13.19994702721944,3483.3866718603335,3455.294644945066,7733.683448775963,10308.927024799215,True,1,1,640,480,35.391039087358095,57.94944413135901,False,False,20.7564,23.7216,False,
3,1-833-stability0003.bmp,2025-09-17 09:05:30,276.0000430448134,289.0515911083075,5.462995424342654,8.895217155762142,12.864371131154439,20.94663566329188,5463.075263750457,3471.651382990071,7735.773895069782,10308.953290165888,True,1,1,640,480,53.66556757132608,71.31157234938429,False,False,19.273799999999998,28.1694,False,
4,1-833-stability0004.bmp,2025-09-17 09:05:30,276.14123834549605,289.64233697870566,5.539654184213285,7.175907583040893,13.044888715525015,16.897971017834287,4441.263064352035,3504.1792581324635,7733.697297431894,10308.762836107644,True,1,1,640,480,44.22301447514135,69.23848786069168,False,False,20.7564,31.1346,False,
5,1-833-stability0005.bmp,2025-09-17 09:05:30,275.51028189187514,257.2536220690944,5.5042432780183805,8.337201522986629,12.961502403804543,19.632609265791473,5097.958938140949,3465.522751319199,7731.759363106542,10304.665806109857,True,1,1,640,480,50.554557820087346,74.88775857740251,False,False,17.7912,28.1694,False,
6,1-833-stability0006.bmp,2025-09-17 09:05:30,281.57613807031925,266.414547889047,5.530879438050968,6.178862258774245,13.02422576737193,14.550108702446801,3815.4436911424805,3460.0506194280983,7732.686292919754,10308.804900998668,True,1,1,640,480,40.964116003369874,61.40970710594991,False,False,22.238999999999997,26.686799999999998,False,
7,1-833-stability0007.bmp,2025-09-17 09:05:30,271.90860544122086,297.1457051844433,5.521781869616905,6.387436474024472,13.00280263086236,15.041263445394636,3881.52055834463,3455.9143406346793,7731.436972145877,10305.232502743032,True,1,1,640,480,39.72495844146672,61.08596455978897,False,False,17.7912,23.7216,False,
8,1-833-stability0008.bmp,2025-09-17 09:05:30,276.5369864373886,253.90894501947142,5.453139648286181,7.229598630379182,12.841162552137321,17.024403772345195,4513.279021647214,3473.150483895188,7731.443775007277,10305.991369737967,True,1,1,640,480,45.59094296259104,69.48289791947215,False,False,17.7912,23.7216,False,
9,1-833-stability0009.bmp,2025-09-17 09:05:30,278.60925020561365,287.8178718636158,5.450360269074564,7.20726045476797,12.834617614257063,16.97180138864649,4456.546858251371,3484.625296128829,7733.8227121817345,10307.456308907571,True,1,1,640,480,44.56833125881619,66.22100764497281,False,False,17.7912,26.68679999903723,False,
10,1-833-stability0010.bmp,2025-09-17 09:05:30,277.25582078542766,272.7913203419118,5.434705787981232,6.249793218838635,12.797754128383927,14.717138349019715,3909.7787192400524,3466.687844130157,7732.509244591833,10307.831637097435,True,1,1,640,480,42.1888925187156,60.78290345967853,False,False,20.7564,25.2042,False,
