filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
lowhumidity,lowhumidity,7156,7156,2025-12-05 10:32:56,2025-12-10 09:52:01,,0.016666666666666666,60.0,0.15,2.0034516825114173,36.006615775607294,-16.103294373406477,19.98538897447105,428.6620078688725,7.1109663126731855,404.9559022626395,2.6788620712131213,0.3005177523767126,5.400992366341094,-2.4154941560109715,2.9978083461706575,64.29930118033087,1.0666449469009778,60.74338533939592,0.4018293106819682
