filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
laserday,laserday,72,72,2025-11-11 12:45:39,2025-11-11 13:56:40,,0.016666666666666666,60.0,0.15,-5.635475112971793,1.9385038426067875,29.562186964532273,9.0113843542803,400.7004585060811,1.27093984760414,389.66720269429265,1.0113290644149273,-0.8453212669457689,0.29077557639101814,4.434328044679841,1.351707653142045,60.10506877591216,0.190640977140621,58.4500804041439,0.1516993596622391
