filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
stability,stability,4479,4479,2025-09-18 11:11:24,2025-09-18 11:14:24,,0.016666666666666666,60.0,0.15,-0.5921956403970358,1.757430685140297,-10.248759330178476,12.51379669980083,8.352131206213725,1.0432790013751339,10.526607303146676,2.5195465540543855,-0.08882934605955536,0.26361460277104454,-1.5373138995267714,1.8770695049701245,1.2528196809320586,0.15649185020627007,1.5789910954720014,0.37793198310815784
