filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
overnightvideo,overnightvideo,1373,1373,2025-09-18 16:12:03,2025-09-19 15:04:20,,0.016666666666666666,60.0,0.15,35.25188216589179,24.988960592882375,34.29258792534426,41.60935766563888,7.505882384974588,0.8435601942942095,10.022106733500113,2.347017880258976,5.287782324883769,3.748344088932356,5.143888188801639,6.241403649845832,1.125882357746188,0.12653402914413142,1.503316010025017,0.3520526820388464
