filename,number of frames,start time,stop time,notes,frame rate,x position,x position std,y position,y position std,FWHM x,FWHM x std,FWHM y,FWHM y std
morewarming,3083,26-02-17 11-42-12,26-02-19 15-05-05,temperatures expected to rise,0.016666666666666666,-1.4750025614999893,0.8539092108736472,3.38545732851124,5.888921761563345,1.7105867875683183,0.1866459434762437,2.5194065211653793,0.6480536075321133
