frame_num,filename,timestamp,mu_x,mu_y,sigma_x,sigma_y,fwhm_x,fwhm_y,amp_x,amp_y,offset_x,offset_y,fit_ok,n_peaks_x,n_peaks_y
0,installed_accel0111 25-10-22 16-24-00.bmp,2025-10-22 16:24:02,346.0354441533121,193.5572049197289,4.2543793653701805,5.542137119740556,10.01829780873975,13.05073558187515,3141.1796065432295,2496.83732428384,7732.010932832729,10306.87237940928,True,1,1
0,installed_accel0112 25-10-22 16-24-00.bmp,2025-10-22 16:24:02,346.2325834938033,193.3632844181418,4.271966335758219,5.541929910354351,10.05971195914087,13.050247641058997,3140.347166355081,2510.1777246549623,7730.106930030287,10304.220250045388,True,1,1
0,installed_accel0113 25-10-22 16-24-00.bmp,2025-10-22 16:24:02,346.2899726184227,193.3335530577938,4.232728447926504,5.491990139077883,9.96731379435007,12.93264846661291,3169.9404908053775,2508.509715489663,7731.383315477782,10306.635224217323,True,1,1
0,installed_accel0114 25-10-22 16-24-00.bmp,2025-10-22 16:24:02,346.12970680055554,193.43068529229046,4.263266676638082,5.51621261854448,10.039225827459834,12.989688046801204,3153.282004899494,2503.337891846945,7731.59170156502,10306.879396577287,True,1,1
0,installed_accel0115 25-10-22 16-24-00.bmp,2025-10-22 16:24:02,346.18916346294776,193.25843688975328,4.280487831819549,5.506375883926744,10.079778548879741,12.966524306945708,3136.0452105506897,2534.8439700152444,7733.060179577072,10307.958280371076,True,1,1
0,installed_accel3198 25-10-22 16-25-00.bmp,2025-10-22 16:25:02,346.6807802099428,200.22503794720112,4.830160298203284,5.316812107304448,11.37415829092176,12.520135725943756,3016.003514218937,2773.366986676923,7733.03435885777,10309.784552163204,True,1,1
0,installed_accel3199 25-10-22 16-25-00.bmp,2025-10-22 16:25:02,346.55693617175297,200.38926411033123,4.830966330502394,5.394438229621475,11.376056351936649,12.702931274793915,3001.696807700592,2734.50385404489,7731.278347218891,10307.065510946397,True,1,1
0,installed_accel3163 25-10-22 16-25-00.bmp,2025-10-22 16:25:02,346.9809195770896,200.21577038481348,4.3149948771759545,5.200578603220767,10.161036430979797,12.246426740623317,3083.692477245291,2599.458605328722,7733.775797342749,10310.59098418877,True,1,1
0,installed_accel3164 25-10-22 16-25-00.bmp,2025-10-22 16:25:02,346.86460489169366,200.47379801932144,4.305572140674494,5.158363292152405,10.138847582187113,12.147017279912323,3094.249772048617,2624.10658935221,7734.5100088601275,10311.564669336325,True,1,1
0,installed_accel3165 25-10-22 16-25-00.bmp,2025-10-22 16:25:02,346.845705414375,200.418342367647,4.350059828553553,5.170675209457875,10.243608081361801,12.176009629576008,3078.866277946384,2638.6135439587283,7730.5548352446,10306.10007001926,True,1,1
0,installed_accel3150 25-10-22 16-25-00.bmp,2025-10-22 16:25:02,347.10728689674477,200.616343947529,4.137292514653825,5.598179629891455,9.74257934566333,13.182705608152338,3239.8462661946564,2472.638670242269,7734.965115739325,10310.999085443847,True,1,1
