filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
newcomp,newcomp,9577,9577,2025-10-29 16:23:32,2025-10-29 16:26:32,,0.016666666666666666,60.0,0.15,1.3419538868600058,1.2542439682771163,-2.81780247012818,1.296233768379717,10.809990909019774,0.477017035568233,11.208438400805067,0.5638566185364817,0.20129308302900087,0.18813659524156742,-0.42267037051922696,0.19443506525695753,1.621498636352966,0.07155255533523494,1.68126576012076,0.08457849278047226
