run_key,filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
20250922_morning5237,morning5237,morning5237,9445,9445,2025-09-22 09:31:41,2025-09-22 09:34:40,,0.0166666666666666,60.0,0.15,-0.3275422272931125,25.338501405979738,2.161557936942762,34.6347387120665,7.264451522535229,0.7965449257811219,8.75000022240241,4.248462009777354,-0.0491313340939668,3.800775210896961,0.3242336905414143,5.195210806809975,1.0896677283802845,0.1194817388671682,1.3125000333603614,0.6372693014666031
20250923_bigshakeA,bigshakeA,bigshakeA,9373,9373,2025-09-23 09:59:41,2025-09-23 10:02:40,,0.0166666666666666,60.0,0.15,0.2726315163826744,2.988047713741328,-7.350628415578374,4.460768238916138,6.687302674051194,0.6026102638938743,11.98848002021413,1.7232212515831382,0.0408947274574011,0.4482071570611991,-1.102594262336756,0.6691152358374207,1.0030954011076791,0.0903915395840811,1.7982720030321195,0.2584831877374707
20250923_bigshakeB,bigshakeB,bigshakeB,3542,3542,2025-09-23 10:03:49,2025-09-23 10:04:57,,0.0166666666666666,60.0,0.15,1.5825559250584114,3.2537023974598456,-0.5154757397460102,4.897928353919241,6.713942696964436,0.5157229109184251,11.449435080151138,1.6876043919126298,0.2373833887587617,0.4880553596189768,-0.0773213609619015,0.7346892530878861,1.0070914045446653,0.0773584366377637,1.7174152620226708,0.2531406587868944
20250923_fanoff,fanoff,fanoff,9355,9355,2025-09-23 09:30:18,2025-09-23 09:33:17,,0.0166666666666666,60.0,0.15,2.2627421443466464,1.7951154279946815,-11.669593315280173,6.623428468014221,6.929510180820579,0.5862887231582102,7.455076256447241,0.6742723774597819,0.3394113216519969,0.2692673141992022,-1.7504389972920258,0.9935142702021332,1.0394265271230867,0.0879433084737315,1.118261438467086,0.1011408566189672
20250923_minutely,minutely,minutely,195,195,2025-09-23 10:06:38,2025-09-23 13:20:41,,0.0166666666666666,60.0,0.15,10.086410405341567,4.60159893068772,0.35692282884206,7.166920416688376,6.9863685167826,0.953559816699927,9.115821746565556,2.324751766654254,1.5129615608012352,0.6902398396031579,0.053538424326309,1.0750380625032565,1.04795527751739,0.143033972504989,1.367373261984833,0.3487127649981381
20250923_minutely2,minutely2,minutely2,1176,1176,2025-09-23 16:42:33,2025-09-24 12:18:13,,0.0166666666666666,60.0,0.15,8.56843966314917,52.65695680248439,61.9726114906011,65.71095631257562,6.657740527068739,1.3956012241967413,10.845592430201222,2.7526017358614943,1.2852659494723755,7.898543520372658,9.295891723590165,9.856643446886345,0.9986610790603108,0.2093401836295111,1.6268388645301832,0.4128902603792241
20250923_stabilitytestA,stabilitytestA,stabilitytestA,3054,3054,2025-09-23 09:10:11,2025-09-23 09:11:10,,0.0166666666666666,60.0,0.15,1.2799541112581092,1.0715135524481194,1.77892490053798,3.0549599038773296,11.490931517137032,0.9242951403835318,11.517514179136969,0.8436369377880858,0.1919931166887163,0.1607270328672179,0.266838735080697,0.4582439855815994,1.723639727570555,0.1386442710575297,1.727627126870545,0.1265455406682128
20250923_stabilitytestB,stabilitytestB,stabilitytestB,3061,3061,2025-09-23 09:26:22,2025-09-23 09:27:22,,0.0166666666666666,60.0,0.15,0.4283207087867122,1.3661828603652202,0.6677049240746288,2.964535053817261,7.300287274917431,0.6548387956953751,7.298606827551537,1.0033983324659026,0.0642481063180068,0.204927429054783,0.1001557386111943,0.4446802580725891,1.0950430912376146,0.0982258193543062,1.0947910241327306,0.1505097498698853
20250924_PostNate,PostNate,PostNate,1187,1187,2025-09-24 16:33:52,2025-09-25 12:20:06,,0.0166666666666666,60.0,0.15,-8.265981864546482,8.138544233988393,-39.7643290069418,25.72717572477995,7.911632180476468,1.2579690473513885,15.665443143999608,2.601374874530665,-1.2398972796819725,1.2207816350982588,-5.9646493510412695,3.859076358716993,1.1867448270714702,0.1886953571027082,2.349816471599941,0.3902062311795997
20250925_fanoff5237,fanoff5237,fanoff5237,9330,9330,2025-09-25 12:29:35,2025-09-25 12:32:35,,0.0166666666666666,60.0,0.15,-1.147930971717123,1.2890067913807612,-4.452934011592787,3.11024452620154,6.480400861784411,0.3788443466368403,13.221720456961473,1.2730001826507704,-0.1721896457575684,0.1933510187071142,-0.667940101738918,0.466536678930231,0.9720601292676616,0.056826651995526,1.9832580685442207,0.1909500273976155
20250925_minutely,minutely,minutely,1144,1144,2025-09-25 14:01:29,2025-09-26 09:04:46,,0.0166666666666666,60.0,0.15,-17.699425810377022,5.781444258987725,-78.1890553587763,35.56442696160958,8.532075931904084,1.597234056369035,16.19093892386003,3.929523423620137,-2.654913871556553,0.8672166388481587,-11.728358303816444,5.334664044241436,1.2798113897856125,0.2395851084553552,2.4286408385790046,0.5894285135430206
