filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
morning_c5237,morning_c5237,8052,8052,2025-10-20 10:23:16,2025-10-20 10:26:15,,0.016666666666666666,60.0,0.15,0.5028566535062553,0.8301113378126964,-2.8895165986560625,1.073068017549199,13.636897766983449,0.7276322909144585,15.677624834023725,0.8250792535700102,0.07542849802593829,0.12451670067190446,-0.43342748979840934,0.16096020263237984,2.045534665047517,0.10914484363716877,2.3516437251035587,0.12376188803550153
