frame_num,filename,timestamp,mu_x,mu_y,sigma_x,sigma_y,fwhm_x,fwhm_y,amp_x,amp_y,offset_x,offset_y,fit_ok,n_peaks_x,n_peaks_y,nx,ny,resid_x,resid_y,on_bound_x,on_bound_y,noise_x,noise_y,two_component,two_comp_sep
1,1-833-stability-fan-off0001 25-09-18 11-16-34.bmp,2025-09-18 11:16:34,231.3260078672369,324.82911435470646,3.0641898203311744,3.392274508502002,7.215615610695632,7.988196010868026,411.9495665377074,349.39831438773837,7706.696725020883,10275.997929820496,True,1,1,640,480,11.194963959150424,16.521757253800967,False,False,10.3782,14.825999999999999,False,
2,1-833-stability-fan-off0002 25-09-18 11-16-34.bmp,2025-09-18 11:16:34,230.61552871963073,301.41779315002475,3.0177150199818805,3.800976144140137,7.106175819244304,8.950614814905641,465.74360720418474,358.4228950461119,7705.50621935228,10274.233495291655,True,1,1,640,480,10.083593785932335,18.035673436385313,False,False,8.8956,16.308600000976252,True,417.28705457751255
3,1-833-stability-fan-off0003 25-09-18 11-16-34.bmp,2025-09-18 11:16:34,229.58575349601628,311.9822719749418,3.118084542841988,3.9402355388516055,7.342527983585477,9.278545629031084,442.78353686192327,346.1288754998345,7707.344152354356,10276.546639423352,True,1,1,640,480,11.168954076789486,19.09768121733079,False,False,10.3782,16.3086,False,
4,1-833-stability-fan-off0004 25-09-18 11-16-34.bmp,2025-09-18 11:16:34,227.7572253294833,313.47507926913835,3.077572422644428,4.19731626156234,7.24712923087756,9.883924468061364,448.4568323854092,354.2395352455706,7709.810087469981,10279.189596476339,True,1,1,640,480,14.88233882508431,19.657525630834627,False,False,14.0847,14.825999999999999,True,134.12320706234487
5,1-833-stability-fan-off0005 25-09-18 11-16-34.bmp,2025-09-18 11:16:34,229.97596736393737,316.36650913656746,2.9567737131723146,3.802699763863948,6.962670008398757,8.954673629181283,447.42178057592906,342.937022580148,7708.602998263987,10278.235707951724,True,1,1,640,480,13.2952665139991,18.16408547965324,False,False,11.8608,13.343399999999999,False,
6,1-833-stability-fan-off0006 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,232.20279506056585,282.74799440943156,3.0369574296225874,3.6770319715279904,7.151488231180937,8.658748592773783,413.4584094586641,309.8192034230668,7706.61646593556,10276.096689950646,True,1,1,640,480,11.371470762312562,16.956466192416848,False,False,10.3782,13.343399999999999,False,
7,1-833-stability-fan-off0007 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,230.17081206084018,320.2779994169782,3.1629500700350635,4.2769919648140124,7.448178226350612,10.071546411180341,452.4516548290311,335.57427738118724,7707.177827206562,10276.215344911358,True,1,1,640,480,10.790708672524607,16.73991936038925,False,False,10.3782,13.343399999999999,True,156.90574637156436
8,1-833-stability-fan-off0008 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,229.271799447986,326.854877366969,3.1294058547569437,4.292483970662569,7.369187635818863,10.108027297090258,418.07305562045747,307.9988094823424,7710.59769909729,10280.725077100198,True,1,1,640,480,13.722921351787342,17.254971073591825,False,False,13.343399999999999,13.343408072906925,False,
9,1-833-stability-fan-off0009 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,228.01681547564186,296.82661689938647,2.940685373185135,3.547760044248181,6.924784862905674,8.354336467155504,467.7575573532272,350.31823316934003,7708.664161103363,10278.911769798571,True,1,1,640,480,11.587434418167206,20.345559573507366,False,False,10.3782,14.826398631805723,True,80.30421677449877
10,1-833-stability-fan-off0010 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,228.05511448522114,302.5211135447713,2.924397525738276,4.014586586883576,6.886429913247404,9.453628967305827,430.980147487532,336.52606086692316,7708.293363770073,10277.25106789189,True,1,1,640,480,10.636092150545357,18.516669860177718,False,False,10.3782,13.343399999999999,False,
11,1-833-stability-fan-off0011 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,227.63441438321607,323.11740046686026,3.0456657091681034,4.3144720812472865,7.171994662412452,10.159805340647509,462.8697593978871,327.1492857915963,7707.462952230662,10276.608235824226,True,1,1,640,480,11.178616156323425,16.879966777723382,False,False,10.3782,13.343399999999999,True,382.96889291901175
12,1-833-stability-fan-off0012 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,230.57247587319225,311.90224279890066,2.909088964949227,3.7566978893015865,6.8503810074407765,8.846347492852834,432.53963715011054,332.9632946674304,7708.279560863492,10277.745005845925,True,1,1,640,480,11.15700376408169,16.61807037660214,False,False,10.3782,14.825999999999999,False,
13,1-833-stability-fan-off0013 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,231.44211797907414,297.7971069115127,3.015796201429939,3.8782006582106323,7.101657346855415,9.132464648606618,439.3822177373336,328.47472052893096,7707.0023420305715,10276.27047730591,True,1,1,640,480,11.596725023920762,18.548542183701215,False,False,10.3782,14.825999999999999,True,276.74602279938085
14,1-833-stability-fan-off0014 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,233.48741394952643,330.17350976728136,3.080068679215786,4.194601765078755,7.253007465889334,9.877532317329653,463.1814795139073,317.53887428238426,7706.853073405585,10276.298538891278,True,1,1,640,480,11.162093578681045,17.049936371478974,False,False,10.3782,14.825999999999999,False,
15,1-833-stability-fan-off0015 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,231.41336903746824,301.89997293350376,3.1463583193212763,4.444935149674029,7.40910763918763,10.467022389315046,446.0040684130578,324.92608624104344,7707.460120452788,10276.399455185703,True,1,1,640,480,11.651417058735227,17.93292688855494,False,False,10.3782,13.343399999999999,False,
16,1-833-stability-fan-off0016 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,228.8286086498346,309.9728502682313,3.1693622710055918,4.468922309862687,7.463277805728779,10.523507834950665,442.16840419289656,320.91474742728525,7709.686299289808,10279.410700871475,True,1,1,640,480,11.249011781867456,18.098123435312957,False,False,8.8956,16.3086,False,
17,1-833-stability-fan-off0017 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,227.5362326669754,312.4794141340012,3.1200757280060367,3.9117405572165636,7.347216866323147,9.2114450750941,403.61521577992835,289.08456643478905,7707.545902891904,10277.39884381359,True,1,1,640,480,11.260541829385517,16.686372264466595,False,False,10.3782,16.3086,False,
18,1-833-stability-fan-off0018 25-09-18 11-16-35.bmp,2025-09-18 11:16:35,228.31264921005808,317.1481688187751,3.0940763170204058,5.3861996236781895,7.285992932175185,12.683530840375557,521.6409714231926,294.41597631600786,7707.434858664632,10276.727147787551,True,1,1,640,480,11.336177132365366,18.138490840658655,False,False,10.3782,11.8608,True,248.4263997856348
