filename,number of frames,start time,stop time,notes,frame rate,x position,x position std,y position,y position std,FWHM x,FWHM x std,FWHM y,FWHM y std
zoeysecondary,10156,26-04-20 15-16-47,26-04-27 13-58-07,secondary test with zoey laser stand,0.016666666666666666,27.71386506147093,22.844387025594802,7.730518256381588,26.862476250890012,2.1932840618451217,1.2014860314106928,2.42430884789462,1.044246852015647
