filename,number of frames,start time,stop time,notes,frame rate,x position,x position std,y position,y position std,FWHM x,FWHM x std,FWHM y,FWHM y std
pumpsoff,5600,25-11-20 16-19-13,25-11-24 13-39-54,pumps off,0.016666666666666666,0.5853522628143597,1.7020618953125106,-2.612993033165218,2.165676982954568,65.33022749552659,0.8646478440463106,58.61297419998616,0.6082320017820663
