filename,number of frames,start time,stop time,notes,frame rate,x position,x position std,y position,y position std,FWHM x,FWHM x std,FWHM y,FWHM y std
lasersimultaneous,994,25-11-17 16-54-29,25-11-18 09-27-53,laser and dot overnight test,0.016666666666666666,-0.608409271056246,0.7623129395711121,-7.4497060241132464,0.9388231759501503,60.47981488658503,0.39146806734255146,59.90959450991254,0.48228707558588974
