frame_num,filename,timestamp,mu_x,mu_y,sigma_x,sigma_y,fwhm_x,fwhm_y,amp_x,amp_y,offset_x,offset_y,fit_ok,n_peaks_x,n_peaks_y,nx,ny,resid_x,resid_y,on_bound_x,on_bound_y,noise_x,noise_y,two_component,two_comp_sep
1,snowday0001 25-12-01 16-31-28.fits,2025-12-01 16:31:28,1449.552608408988,1303.8575092950448,180.0903032072634,167.9958697370185,424.08025590816527,395.6000415391394,19688.63699693743,20363.130962804797,25157.194295848865,33706.42365993015,True,8,8,2560,1920,334.8485240259641,259.9302439410405,False,False,59.30023178263663,191.22704517572578,True,805.9701803396338
2,snowday0002 25-12-01 16-32-28.fits,2025-12-01 16:32:28,1449.377479522209,1301.8641305838025,180.29451015067147,168.4080677203418,424.56112651183713,396.5706936127904,19693.13918675524,20345.145171766704,25152.585029885067,33699.57758292273,True,8,8,2560,1920,334.72124552395064,265.82979832858285,False,False,47.23863644465666,188.2928917443546,True,802.4680103289624
3,snowday0003 25-12-01 16-33-28.fits,2025-12-01 16:33:28,1448.4492311457748,1301.332435941402,180.15444427008762,167.912176597323,424.2312965686134,395.4029592561529,19672.41882215886,20366.168658414048,25155.34793305716,33703.31959085895,True,8,7,2560,1920,339.06212761704097,265.33054241753905,False,False,59.3241584842248,200.22746868563644,True,802.2764733853303
4,snowday0004 25-12-01 16-34-29.fits,2025-12-01 16:34:29,1449.2208045858047,1301.3124262671988,180.24678834822032,168.26724009061738,424.44875025484015,396.2390698874212,19705.386167939985,20368.427911494706,25160.744553580327,33710.72452353897,True,9,8,2560,1920,340.55693228790875,262.04375442114105,False,False,59.71722791713328,209.90996512287242,True,799.9835957478235
5,snowday0005 25-12-01 16-35-29.fits,2025-12-01 16:35:29,1451.044837460792,1301.5305234503437,180.38947784538806,168.36314612033473,424.78475834298615,396.46491132863895,19657.971497392344,20320.802309973278,25147.67050870224,33693.721093012515,True,8,8,2560,1920,332.4379168803817,259.3034063169914,False,False,45.96060000460619,197.63923800449209,True,800.3751521829834
6,snowday0006 25-12-01 16-36-28.fits,2025-12-01 16:36:28,1450.1040528155868,1300.87852610803,180.21154217541888,168.66555240163683,424.36575186061674,397.17702370159236,19697.340067170695,20340.139038422738,25157.702586136435,33699.519621095664,True,8,8,2560,1920,336.0589043460681,257.9468373649175,False,False,57.828828222306235,185.66879925548324,True,798.875445522227
7,snowday0007 25-12-01 16-37-29.fits,2025-12-01 16:37:29,1448.1902400191034,1302.0893644143084,180.08872610658096,167.82721053022914,424.0765421198653,395.2028794582128,19667.37552907691,20334.751183312856,25161.541010329744,33717.85062251829,True,8,8,2560,1920,344.89268920560744,264.741318963828,False,False,59.327577863342995,201.48902710227418,True,800.4225037691868
8,snowday0008 25-12-01 16-38-29.fits,2025-12-01 16:38:29,1447.6607203636904,1300.6097991717595,179.82995891209399,168.0273780995861,423.4671919432909,395.67423806289963,19693.524468019896,20365.999305762747,25160.44563419026,33703.708658137024,True,8,7,2560,1920,337.67435013546486,262.06508638643544,False,False,60.383499137151695,202.3714024932484,True,801.3530190564472
9,snowday0009 25-12-01 16-39-29.fits,2025-12-01 16:39:29,1447.8454981411703,1301.500773783737,179.95618853170657,168.22611032043025,423.7644399818313,396.14221668013704,19715.518780853246,20373.612800627463,25154.465357117675,33697.21226273654,True,9,7,2560,1920,340.53952781867935,262.8197741691828,False,False,47.42683896348517,190.4494661147371,True,800.7145825203102
10,snowday0010 25-12-01 16-40-28.fits,2025-12-01 16:40:28,1449.7247439051998,1299.0780292008794,180.02305016340745,168.07830396646315,423.92188709240395,395.79415931503235,19672.112284965515,20343.902300391128,25158.176666613108,33704.09388124636,True,9,8,2560,1920,338.2297714270055,262.5355955841199,False,False,57.74061002845122,185.6886366836907,True,798.9534924049589
11,snowday0011 25-12-01 16-41-29.fits,2025-12-01 16:41:29,1450.8876017326518,1300.3073684350363,180.14383260638607,168.1237953691099,424.20630801021787,395.9012833818615,19662.259412491352,20360.737990812268,25160.662696691266,33703.306923948214,True,9,6,2560,1920,335.9032969086075,260.13075130863274,False,False,60.206831461945704,192.73144439008877,True,801.7247996928488
12,snowday0012 25-12-01 16-42-29.fits,2025-12-01 16:42:29,1450.1585586516796,1300.3584288620148,180.21024946537855,167.85341757430325,424.3627077611013,395.2645923309195,19690.1659097379,20390.58643135096,25156.82584289634,33707.09642472027,True,9,7,2560,1920,337.5906217974331,265.0614177488117,False,False,60.95318993011406,183.9297140147358,True,798.9913580466991
13,snowday0013 25-12-01 16-43-29.fits,2025-12-01 16:43:29,1449.1317781494704,1300.2277543782825,180.0721679928867,168.349656372868,424.03755074183016,396.4331454009019,19744.967573994236,20394.33284904176,25150.23017614719,33693.62441569853,True,8,7,2560,1920,336.5270308636507,260.23188101386944,False,False,48.92914417243619,190.51417004277405,True,800.8319004153492
14,snowday0014 25-12-01 16-44-29.fits,2025-12-01 16:44:29,1450.518101616798,1299.5559979465916,180.05976362405934,168.1454060338642,424.00834068546953,395.95217260841133,19716.920316944033,20379.62435381498,25161.224263421547,33710.01916799325,True,9,7,2560,1920,335.6564741256236,258.8715698638641,False,False,61.98340605669852,196.80864451177308,True,801.8521502065596
