filename,number of frames,start time,stop time,notes,frame rate,x position,x position std,y position,y position std,FWHM x,FWHM x std,FWHM y,FWHM y std
prethanksgiving,1083,25-11-24 17-18-27,25-11-25 11-20-37,"prethanksgiving, pumps turned back on",0.016666666666666666,-2.4776321727351043,1.3059032971726907,1.0555481588381381,1.268973854562382,61.61762308105274,0.3993586143612714,58.464269578036195,0.47334520094573324
