filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
nightvideo,nightvideo,9009,9006,2025-09-18 16:05:20,2025-09-18 16:08:20,,0.016666666666666666,60.0,0.15,-2.145226590429779,2.4273158373792283,5.484881294144126,30.129243778642152,7.754089882100562,7.6984799891833235,74.72935729887242,168.8264745512632,-0.3217839885644668,0.3640973756068842,0.8227321941216188,4.519386566796323,1.1631134823150842,1.1547719983774984,11.209403594830862,25.32397118268948
