frame_num,filename,timestamp,mu_x,mu_y,sigma_x,sigma_y,fwhm_x,fwhm_y,amp_x,amp_y,offset_x,offset_y,fit_ok,n_peaks_x,n_peaks_y
1,fan_restart0001 25-10-22 12-00-51.bmp,2025-10-22 12:00:51,391.40822212778227,226.28361582461056,7.2061507093896155,4.878442895747251,16.969188137984663,11.487855119444458,2467.9343840333186,3460.1722495045287,6813.425551494237,9089.288502568368,True,1,1
2,fan_restart0002 25-10-22 12-00-51.bmp,2025-10-22 12:00:51,391.0724471827457,227.41732359734783,7.150477878667831,5.034060911369773,16.83808864023739,11.85430754200031,2466.839908774409,3370.2898517588706,6819.331832487877,9095.956108456177,True,1,1
3,fan_restart0003 25-10-22 12-00-51.bmp,2025-10-22 12:00:51,389.0579135483941,228.79063467147589,7.1046596214615025,5.020352743332797,16.730194889739543,11.822027273126187,2509.3478618385097,3362.7975048087746,6814.326054128617,9090.70630088094,True,1,1
4,fan_restart0004 25-10-22 12-00-51.bmp,2025-10-22 12:00:51,387.7070827367517,228.3995629714708,7.111499290723743,4.9690648693520005,16.74630108001965,11.701253559409187,2469.791068843567,3397.087467381138,6811.612168661387,9085.71925507916,True,1,1
5,fan_restart0005 25-10-22 12-00-51.bmp,2025-10-22 12:00:51,387.9861113972356,228.85126798392974,7.046468610040324,4.964015258484018,16.593165529604327,11.689362634517655,2499.73629854958,3360.857497581557,6811.4507251248215,9086.795934247886,True,1,1
6,fan_restart0006 25-10-22 12-00-51.bmp,2025-10-22 12:00:51,389.4647634215587,227.75795134890024,7.031135319481494,4.992935092298754,16.55705838964011,11.757463638883559,2503.2197356308784,3389.081179452233,6811.779917915576,9085.919133378138,True,1,1
7,fan_restart0007 25-10-22 12-00-51.bmp,2025-10-22 12:00:51,390.00792132894424,228.42517764227597,6.954113176326177,5.036694579521723,16.375685103026726,11.860509356556483,2541.913150141771,3330.8553775366872,6811.17492860427,9086.267807664142,True,1,1
8,fan_restart0008 25-10-22 12-00-51.bmp,2025-10-22 12:00:51,389.29134923724445,227.2665339462063,6.929370148451251,5.0029416927393635,16.31741972501209,11.781027382183721,2551.904548125459,3357.118226742561,6811.420411912343,9086.529183692006,True,1,1
9,fan_restart0009 25-10-22 12-00-51.bmp,2025-10-22 12:00:51,388.7088300866609,227.14622116782945,6.825822525766398,5.032454804125438,16.073583707498496,11.85052544846688,2558.8364366487945,3372.7048216203398,6813.277845301122,9086.94591030284,True,1,1
10,fan_restart0010 25-10-22 12-00-52.bmp,2025-10-22 12:00:52,388.0705359697082,225.39006670686518,6.930195987258025,5.050945195879207,16.319364426788248,11.894066993609131,2546.101660332443,3343.3558480903807,6811.822789732631,9086.388124412424,True,1,1
