filename,number of frames,start time,stop time,notes,frame rate,x position,x position std,y position,y position std,FWHM x,FWHM x std,FWHM y,FWHM y std
springgenie,14150,26-03-06 16-41-08,26-03-13 16-41-00,spring break data,0.016666666666666666,-0.09258279968537726,0.1320064040132478,0.42864684552969246,0.28060342609552613,59.72019865923132,0.4309284286691324,74.24810701989456,0.5118334960718545
