filename,number of frames,start time,stop time,notes,frame rate,x position,x position std,y position,y position std,FWHM x,FWHM x std,FWHM y,FWHM y std
postspiegenie,5742,26-08-14 14-02-16,26-08-18 13-57-06,post SPIE laser off primary and secondary,0.016666666666666666,-3.2672853810753133,1.158068625017795,-1.2980991434194165,1.2885387159838873,63.63399211228291,1.921862883746199,51.9467370769643,2.0593749809323336
