filename,number of frames,start time,stop time,notes,frame rate,x position,x position std,y position,y position std,FWHM x,FWHM x std,FWHM y,FWHM y std
lowhumidity,7156,25-12-05 10-32-56,25-12-10 09-52-01,low average humidity due to snow outside,0.016666666666666666,0.300523856867351,5.400994529255007,-2.4154913296845204,2.99780826233704,64.2993006878159,1.0666370617324663,60.74339009353713,0.40183352329915734
