filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
springgenie,springgenie,14150,14150,2026-03-06 16:41:08,2026-03-16 14:01:04,,0.016666666666666666,60.0,0.15,-2.06072257240948,2.551029381754979,81.47992068981884,35.95127331728959,434.80747138432093,26.603987008350312,568.2548659122815,56.685309177042924,-0.309108385861422,0.38265440726324684,12.221988103472826,5.392690997593438,65.22112070764814,3.9905980512525465,85.23822988684222,8.502796376556438
