filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
lasersimultaneous,lasersimultaneous,994,994,2025-11-17 16:54:29,2025-11-18 09:27:53,,0.016666666666666666,60.0,0.15,-4.056065503509816,5.082082806079894,-49.6647323960056,6.258819366098272,403.1987425964392,2.6097853967191993,399.39727221114157,3.2152034292688936,-0.6084098255264724,0.7623124209119841,-7.449709859400839,0.9388229049147407,60.47981138946588,0.3914678095078799,59.90959083167123,0.48228051439033404
